5141.EFNCRP00000007282	GO:0004476,GO:0031505
4932.YJR140C	GO:0000083,GO:0000417,GO:0003714,GO:0005634,GO:0006336,GO:0006368
511145.b3339	GO:0005737
208964.PA5349	GO:0015046,GO:0050660
3702.AT3G20420.1	GO:0004525,GO:0005634,GO:0005737
10116.ENSRNOP00000000792	GO:0007611,GO:0032868,GO:0048168
162425.CADANIAP00009302	GO:0045490,GO:0047490
10116.ENSRNOP00000005522	GO:0015075,GO:0030864
10090.ENSMUSP00000003669	GO:0005829,GO:0007216,GO:0014069,GO:0045178
3702.AT3G16320.1	GO:0005680,GO:0007276,GO:0051302,GO:0051510
4932.YLR360W	GO:0034272,GO:0045324
316385.ECDH10B_3549	GO:0016301
316385.ECDH10B_3548	GO:0016857,GO:0046348
316385.ECDH10B_3547	GO:0008652
316385.ECDH10B_3546	GO:0030393
316385.ECDH10B_3544	GO:0004851,GO:0019354,GO:0043115,GO:0051266
316385.ECDH10B_3543	GO:0015513
316385.ECDH10B_3542	GO:0008942,GO:0009061,GO:0009344
316385.ECDH10B_3541	GO:0008942,GO:0009061,GO:0009344,GO:0020037,GO:0050660,GO:0050661,GO:0051536
316385.ECDH10B_3540	GO:0005887,GO:0072714
10116.ENSRNOP00000019052	GO:0003700,GO:0032715,GO:0034616,GO:0043565,GO:0045893,GO:0070301,GO:0071347,GO:0071356,GO:0071409,GO:1901653
4932.YJR035W	GO:0006283,GO:0008094
3702.AT5G25610.1	GO:0005768,GO:0005794,GO:0005802,GO:0009651
4896.SPCC1020.04c.1	GO:0005665,GO:0005666,GO:0005736,GO:0005829,GO:0006354,GO:0006360,GO:0006366,GO:0006383
7227.FBpp0087500	GO:0005875,GO:0006457,GO:0007059,GO:0007294,GO:0008103,GO:0040040,GO:0042803,GO:0045172,GO:0045448,GO:0050821
9606.ENSP00000252137	GO:0000398,GO:0071013
7227.FBpp0087506	GO:0003872,GO:0005945,GO:0006096
9606.ENSP00000406209	GO:0005886,GO:0006897,GO:0007173,GO:0042059
6239.R05D3.11	GO:0000122,GO:0005634,GO:0005737,GO:0010452,GO:0018024,GO:0040027,GO:0045835,GO:0051567,GO:0072325
316385.ECDH10B_2492	GO:0018364,GO:0036009
3702.AT2G30440.1	GO:0004175,GO:0006465,GO:0009534
316385.ECDH10B_2490	GO:0004175,GO:0009252,GO:0042493
316385.ECDH10B_2491	GO:0004107,GO:0009423,GO:0042802
316385.ECDH10B_2496	GO:0007155
316385.ECDH10B_2497	GO:0007155
316385.ECDH10B_2495	GO:0007155
9606.ENSP00000296581	GO:0005829,GO:0008380,GO:0030532,GO:0043928
44689.DDB0214821	GO:0005764,GO:0045335
44689.DDB0214822	GO:0001891,GO:0005938,GO:0016601,GO:0030838,GO:0045335,GO:0048471
44689.DDB0214823	GO:0019953
44689.DDB0214824	GO:0005737,GO:0006935,GO:0030041,GO:0031152
44689.DDB0214825	GO:0000281,GO:0019953,GO:0030865,GO:0032467,GO:0072697
511145.b3338	GO:0008843,GO:0042597
3702.AT2G36230.1	GO:0000105,GO:0003949,GO:0009507
9606.ENSP00000321221	GO:0005829,GO:0007596
4932.YDL092W	GO:0005048,GO:0005786,GO:0006617
10090.ENSMUSP00000026036	GO:0000122,GO:0003714,GO:0003723,GO:0005634,GO:0007283,GO:0030238,GO:0030325,GO:0033327,GO:0035902,GO:0042788,GO:0045596,GO:0060008
4896.SPBC577.12.1	GO:0005634,GO:0005829
9606.ENSP00000373347	GO:0005829,GO:0007264,GO:0051056
9606.ENSP00000244709	GO:0004872,GO:0005886,GO:0006959,GO:0007596,GO:0035556,GO:0045087,GO:0050900
3702.AT1G04710.1	GO:0005773,GO:0005777
10090.ENSMUSP00000045460	GO:0005634,GO:0005829,GO:0006281,GO:0010499,GO:0016504,GO:0035093,GO:0070577,GO:1990111
3702.AT3G10550.1	GO:0004438,GO:0007243,GO:0031410,GO:0042631,GO:0052629,GO:2000070
3702.AT1G02840.1	GO:0016607,GO:0035061
4896.SPBC26H8.03.1	GO:0004608,GO:0005789
7227.FBpp0081226	GO:0003012
10090.ENSMUSP00000045468	GO:0001843,GO:0005737,GO:0010172,GO:0032391,GO:0035050,GO:0035721,GO:0042733,GO:0045879,GO:0048593,GO:0050680,GO:0060271,GO:0060830,GO:0060831
44689.DDB0231014	GO:0045335
10090.ENSMUSP00000103161	GO:0001541,GO:0003713,GO:0005634,GO:0005829,GO:0014068,GO:0030521,GO:0035037,GO:0045944,GO:0060736
10090.ENSMUSP00000040524	GO:0004126,GO:0045190,GO:0071222
10116.ENSRNOP00000024828	GO:0005829,GO:0007420,GO:0042803,GO:0047179
4896.SPCC285.14.1	GO:0005829,GO:0006886,GO:0032313
10090.ENSMUSP00000103169	GO:0000122,GO:0000981,GO:0001525,GO:0001889,GO:0001892,GO:0002088,GO:0003222,GO:0003406,GO:0003682,GO:0006260,GO:0006590,GO:0007420,GO:0007595,GO:0016592,GO:0030224,GO:0031100,GO:0032403,GO:0033148,GO:0033160,GO:0033601,GO:0035050,GO:0035116,GO:0035162,GO:0035357,GO:0035729,GO:0035855,GO:0042789,GO:0043010,GO:0043066,GO:0045665,GO:0045944,GO:0048821,GO:0048822,GO:0060335,GO:0060744,GO:0060745,GO:0060750,GO:0070318,GO:0070562,GO:2000347
3702.AT5G47010.1	GO:0000184,GO:0000932,GO:0005829,GO:0005886,GO:0009506,GO:0009611,GO:0009744,GO:0009863,GO:0009867,GO:0010182,GO:0016246,GO:0042742,GO:0048571
9606.ENSP00000266743	GO:0035093
3702.AT2G15620.1	GO:0005739,GO:0009570,GO:0010167,GO:0016020,GO:0048046
4932.YJL079C	GO:0005576,GO:0015918,GO:0032934
3702.AT3G04110.1	GO:0005262,GO:0005267,GO:0005272,GO:0009737,GO:0030003
511145.b2215	GO:0006974,GO:0045203
9606.ENSP00000316476	GO:0005789,GO:0005887,GO:0006636,GO:0009055,GO:0030148
162425.CADANIAP00004026	GO:0031160,GO:0042243
10116.ENSRNOP00000026550	GO:0005198,GO:0005605,GO:0008201
3702.AT4G39660.1	GO:0005739,GO:0005774,GO:0008270,GO:0008453,GO:0019544,GO:0046686
7955.ENSDARP00000072485	GO:0000122,GO:0001568,GO:0001706,GO:0001947,GO:0009953,GO:0010159,GO:0014028,GO:0021501,GO:0021508,GO:0032525,GO:0042074,GO:0043565,GO:0048327,GO:0048382,GO:0060063,GO:0060070,GO:0060971,GO:2000223
10116.ENSRNOP00000007583	GO:0051726
10090.ENSMUSP00000042967	GO:0005743
9606.ENSP00000266643	GO:0005795,GO:0005802
4896.SPCC1795.07.1	GO:0005634,GO:0005829
9606.ENSP00000365877	GO:0000183,GO:0000794,GO:0003682,GO:0005677,GO:0033553,GO:0046974
6239.K08E3.8.2	GO:0042659,GO:0045747,GO:0046331
10090.ENSMUSP00000110978	GO:0001642,GO:0005887,GO:0035249
3702.AT5G24550.1	GO:0051707
10090.ENSMUSP00000036907	GO:0005634
9606.ENSP00000355110	GO:0001654,GO:0045667,GO:0060173
10090.ENSMUSP00000128052	GO:0030854,GO:0045646,GO:0051572,GO:0051574
9606.ENSP00000355114	GO:0005737,GO:0005813,GO:0016567,GO:0080008
10090.ENSMUSP00000128056	GO:0001569,GO:0001649,GO:0001701,GO:0001708,GO:0001947,GO:0002053,GO:0003382,GO:0003406,GO:0006029,GO:0007224,GO:0009880,GO:0030704,GO:0031012,GO:0031016,GO:0032967,GO:0033085,GO:0033088,GO:0033089,GO:0035264,GO:0035988,GO:0040008,GO:0045453,GO:0045880,GO:0045944,GO:0046638,GO:0046639,GO:0048074,GO:0048469,GO:0048557,GO:0048596,GO:0048666,GO:0048745,GO:0051216,GO:0060220,GO:0060323,GO:0061053,GO:0072498,GO:0090136
7955.ENSDARP00000118021	GO:0001889,GO:0051017
511145.b3590	GO:0000049,GO:0001514,GO:0003924,GO:0005525,GO:0016259,GO:0019003,GO:0035368
3702.AT5G45775.2	GO:0005773,GO:0006412,GO:0016020,GO:0022625
162425.CADANIAP00008552	GO:0004334,GO:0005622,GO:0006559
162425.CADANIAP00008553	GO:0004411,GO:0006559
511145.b3594	GO:0006974,GO:0046677
162425.CADANIAP00008551	GO:0006559,GO:0016034
10090.ENSMUSP00000081142	GO:0001205
10090.ENSMUSP00000081141	GO:0019322
9606.ENSP00000362063	GO:0000398,GO:0003723,GO:0005847,GO:0006369,GO:0006378,GO:0006379,GO:0071920
3702.AT4G24150.1	GO:0009941,GO:0048366
10116.ENSRNOP00000003691	GO:0003979,GO:0005829
10116.ENSRNOP00000003696	GO:0001764,GO:0005635,GO:0005829,GO:0005871,GO:0007097,GO:0010977,GO:0017145,GO:0021895,GO:0030424,GO:0030426,GO:0031982,GO:0043025,GO:0045505,GO:0045773,GO:0045931,GO:0047179,GO:0051660
10116.ENSRNOP00000003697	GO:0002189
10090.ENSMUSP00000006900	GO:0005739
10090.ENSMUSP00000000505	GO:0003697,GO:0005634,GO:0006268,GO:0008283
148305.O93788	GO:0043581
10090.ENSMUSP00000000500	GO:0001892,GO:0001938,GO:0003104,GO:0006929,GO:0014911,GO:0030031,GO:0030036,GO:0030336,GO:0038001,GO:0038033,GO:0045743,GO:0045907,GO:0045908,GO:0048514,GO:0048661,GO:0060445,GO:0060664,GO:0060947,GO:0072255,GO:0072262,GO:0072264
10090.ENSMUSP00000034225	GO:0030425
4896.SPAC29A4.12c.1	GO:0005634,GO:0005829
9606.ENSP00000472440	GO:0006355,GO:0043065,GO:0043234,GO:0048011,GO:0050680,GO:0097190
4932.YAL060W	GO:0000721,GO:0034079
4932.YOL081W	GO:0005099,GO:0005739,GO:0005789,GO:0030818,GO:0046580,GO:0070301,GO:0070417,GO:0071248
39947.LOC_Osp1g01040.1	GO:0009536
10090.ENSMUSP00000039487	GO:0000293
9606.ENSP00000273920	GO:0005829,GO:0006595,GO:0019509,GO:0043874
10116.ENSRNOP00000006184	GO:0009725,GO:0015671,GO:0019825,GO:0031444,GO:0042542
3702.AT4G36800.1	GO:0009733,GO:0019788
9606.ENSP00000200181	GO:0008305,GO:0009611,GO:0009986,GO:0030056,GO:0030198,GO:0031252,GO:0031581,GO:0048870
10116.ENSRNOP00000006188	GO:0000122,GO:0002082,GO:0003690,GO:0003700,GO:0005737,GO:0006006,GO:0006352,GO:0006366,GO:0006848,GO:0006865,GO:0007007,GO:0007346,GO:0008283,GO:0009100,GO:0009405,GO:0009611,GO:0009790,GO:0009812,GO:0010918,GO:0019087,GO:0021854,GO:0032355,GO:0043565,GO:0044330,GO:0045023,GO:0045787,GO:0045821,GO:0045944,GO:0046325,GO:0046722,GO:0060548,GO:0071322,GO:0071347,GO:0071391,GO:0071464,GO:0071966,GO:1901857,GO:2001171
4896.SPAC1F5.04c.1	GO:0005826,GO:0051016,GO:0051126,GO:0061164
4932.YOR172W	GO:0000981
10090.ENSMUSP00000038576	GO:0000724,GO:0001556,GO:0001833,GO:0005654,GO:0005737,GO:0006978,GO:0007141,GO:0007283,GO:0007420,GO:0007569,GO:0008585,GO:0010165,GO:0010225,GO:0010332,GO:0030097,GO:0032465,GO:0042771,GO:0045931,GO:0048478,GO:0051276
9606.ENSP00000319622	GO:0005829,GO:0006805,GO:0008146,GO:0009308,GO:0015630,GO:0050427,GO:0051923
511145.b0708	GO:0003904,GO:0018298
4932.YKL026C	GO:0004602,GO:0005782,GO:0007031,GO:0031315,GO:0034599,GO:0047066
9606.ENSP00000217999	GO:0005634
316385.ECDH10B_1140	GO:0005319,GO:0009252,GO:0015648,GO:0034204
3702.AT4G31160.1	GO:0005634,GO:0009793,GO:0009908,GO:0048366,GO:0080008
7227.FBpp0083572	GO:0005730,GO:0008283,GO:0016049
7227.FBpp0083575	GO:0000381,GO:0003730,GO:0005634,GO:0005737,GO:0007155,GO:0007284,GO:0007438,GO:0007475,GO:0007521,GO:0007525,GO:0008016,GO:0008078,GO:0008347,GO:0008366,GO:0016203,GO:0030718,GO:0045214
7227.FBpp0083574	GO:0002230,GO:0005737,GO:0006919,GO:0006955,GO:0006963,GO:0007291,GO:0045089,GO:0050829,GO:0061057
316385.ECDH10B_1147	GO:0009424
10090.ENSMUSP00000128586	GO:0007596,GO:0070889
10090.ENSMUSP00000109084	GO:0005587,GO:0007166,GO:0016525,GO:0032836
10090.ENSMUSP00000109087	GO:0007283,GO:0021549,GO:0040019,GO:0048520,GO:0051321
4932.YKL113C	GO:0000734,GO:0001302,GO:0005634,GO:0005739,GO:0005829,GO:0006286,GO:0006303,GO:0008409,GO:0017108,GO:0043137
44689.DDB0230052	GO:0045335
39947.LOC_Os02g10710.1	GO:0009408
6239.K08E5.3a	GO:0005882,GO:0030056
10090.ENSMUSP00000019862	GO:0016836
3702.AT1G05180.1	GO:0005829,GO:0006281,GO:0009414,GO:0009734,GO:0009735,GO:0009965,GO:0016567
83332.Rv3506	GO:0004467,GO:0005829,GO:0005886,GO:0042759,GO:0071766
9606.ENSP00000422591	GO:0001657,GO:0001933,GO:0002042,GO:0005095,GO:0005615,GO:0005737,GO:0005886,GO:0008045,GO:0008201,GO:0009986,GO:0010593,GO:0010596,GO:0021836,GO:0021972,GO:0030308,GO:0030837,GO:0031290,GO:0032870,GO:0035385,GO:0042803,GO:0043065,GO:0043116,GO:0043237,GO:0048754,GO:0048846,GO:0050772,GO:0050929,GO:0051058,GO:0051414,GO:0061364,GO:0070100,GO:0071504,GO:0071672,GO:0071676,GO:0090024,GO:0090260,GO:0090288
4932.YDL036C	GO:0005739,GO:0009982,GO:0031119
5061.CADANGAP00010783	GO:0000324
10090.ENSMUSP00000082492	GO:0001934,GO:0005615,GO:0008284,GO:0030098,GO:0030971,GO:0031233,GO:0032825
10090.ENSMUSP00000025755	GO:0000122,GO:0000902,GO:0000987,GO:0002176,GO:0003682,GO:0005634,GO:0005737,GO:0007283,GO:0008354,GO:0030238,GO:0042803,GO:0045835,GO:0045840,GO:0045944,GO:0048599,GO:0060009,GO:0060903,GO:1900107,GO:2000020
3702.AT3G15060.1	GO:0005829,GO:0046686
10090.ENSMUSP00000025751	GO:0005634,GO:0021522,GO:0030424,GO:0030426,GO:0030529,GO:0043022,GO:0043025,GO:0048471
10090.ENSMUSP00000025752	GO:0000060,GO:0005658,GO:0006260
316407.85676831	GO:0005829,GO:0015944,GO:0030151,GO:0051539
316407.85676833	GO:0015546,GO:0015906
316407.85676832	GO:0015546,GO:0015906
4932.YHR109W	GO:0000277,GO:0005829
316407.85676834	GO:0015546,GO:0015906
316407.85676837	GO:0004340,GO:0008787,GO:0019316
316407.85676838	GO:0019316,GO:0034700,GO:0044262,GO:0046872
9913.ENSBTAP00000010469	GO:0005829
10116.ENSRNOP00000026757	GO:0000145,GO:0006887,GO:0034613
246196.MSMEG_3858	GO:0001000,GO:0046677
10090.ENSMUSP00000033621	GO:0045019,GO:0046477,GO:0051001
3702.AT4G09820.1	GO:0009962,GO:0010026,GO:2000029
162425.CADANIAP00004790	GO:0001411,GO:0005737,GO:0005816,GO:0006874,GO:0007163,GO:0030428,GO:0048315
511145.b3844	GO:0052875
9606.ENSP00000363827	GO:0001523,GO:0005615,GO:0005796,GO:0005886,GO:0005975,GO:0006024,GO:0006027,GO:0007603,GO:0030198,GO:0030204,GO:0042157,GO:0043202,GO:0070062
9606.ENSP00000363826	GO:0016021,GO:0042813
10090.ENSMUSP00000113305	GO:0008138
9606.ENSP00000363822	GO:0000790,GO:0003682,GO:0004882,GO:0005654,GO:0005737,GO:0006367,GO:0006810,GO:0007267,GO:0008013,GO:0008284,GO:0042327,GO:0043234,GO:0044212,GO:0045720,GO:0045726,GO:0045944,GO:0045945,GO:0051092,GO:0051259,GO:0090003,GO:2001237
3702.AT5G40260.1	GO:0010208
9606.ENSP00000329153	GO:0005886
7955.ENSDARP00000052344	GO:0043065
4896.SPAC31A2.15c.1	GO:0005634,GO:0005829,GO:0031390,GO:0051455
9606.ENSP00000329158	GO:0005886,GO:0005902,GO:0007015,GO:0007605,GO:0010592,GO:0030027,GO:0045494,GO:0048870,GO:0050953,GO:0050957
162425.CADANIAP00002566	GO:0015036,GO:0034599
4932.YJL156C	GO:0004252,GO:0016485,GO:0019897,GO:0043200
6239.M03F8.2b	GO:0030173,GO:0046963,GO:0046964
10116.ENSRNOP00000002257	GO:0004109,GO:0005743,GO:0005758,GO:0006782,GO:0010039,GO:0010288,GO:0017085,GO:0046685,GO:0051597
10116.ENSRNOP00000002259	GO:0005242,GO:0005886
3702.AT1G21410.1	GO:0004842,GO:0005634,GO:0010311,GO:0019005,GO:0031146,GO:0051781,GO:0071365
9606.ENSP00000326869	GO:0005789,GO:0006672
4932.YDR158W	GO:0004073,GO:0009086,GO:0009088,GO:0009090
10090.ENSMUSP00000037753	GO:0006829,GO:0006882,GO:0016323,GO:0034224
10090.ENSMUSP00000037752	GO:0004510,GO:0046849,GO:0060749
9606.ENSP00000355800	GO:0005765
10090.ENSMUSP00000082729	GO:0000122,GO:0001889,GO:0003682,GO:0003700,GO:0005654,GO:0005829,GO:0006006,GO:0008284,GO:0008285,GO:0016331,GO:0030154,GO:0031017,GO:0031018,GO:0042593,GO:0043565,GO:0045944,GO:0048565
3702.AT1G69480.1	GO:0005886
9606.ENSP00000353706	GO:0005198,GO:0005634,GO:0005886,GO:0009966
7227.FBpp0292885	GO:0010526,GO:0070725
100226.SCO1950	GO:0043937
9606.ENSP00000355809	GO:0005829,GO:0005886,GO:0005925,GO:0007411,GO:0050852
4932.YOR009W	GO:0009277
3702.AT5G57020.1	GO:0004379,GO:0005829,GO:0005840,GO:0006499,GO:0010064,GO:0040007
10116.ENSRNOP00000014602	GO:0006897,GO:0019904
3702.AT5G22750.1	GO:0009294,GO:0045003
9606.ENSP00000332887	GO:0005743,GO:0044281
9606.ENSP00000286835	GO:0005634
39947.LOC_Os07g38890.1	GO:0009416,GO:0009733
4896.SPAC6G9.02c.1	GO:0005730
10090.ENSMUSP00000026172	GO:0005634,GO:0005829,GO:0031674,GO:0035914,GO:0045662
10090.ENSMUSP00000022197	GO:0006887,GO:0030672,GO:0042589
10090.ENSMUSP00000022196	GO:0005802,GO:0006622,GO:0006829,GO:0007596,GO:0008089,GO:0048007,GO:0048490,GO:0051138
10090.ENSMUSP00000022195	GO:0002052,GO:0021879,GO:0021979,GO:0021985
10116.ENSRNOP00000010512	GO:0001101,GO:0001822,GO:0005793,GO:0005801,GO:0007030,GO:0016021,GO:0030137,GO:0032403,GO:0042589,GO:0043279,GO:0045055,GO:0051259,GO:0070765
10090.ENSMUSP00000033990	GO:0000723,GO:0001302,GO:0005654,GO:0006260,GO:0010259,GO:0040009
10090.ENSMUSP00000033992	GO:0004362,GO:0005739,GO:0006749
3702.AT5G57030.1	GO:0016123,GO:0045435
4932.YDL045C	GO:0003919,GO:0005737,GO:0006747
10090.ENSMUSP00000078336	GO:0003779,GO:0007411,GO:0015629,GO:0045944
10090.ENSMUSP00000078337	GO:0000281,GO:0001822,GO:0001942,GO:0005881,GO:0007091,GO:0007409,GO:0009798,GO:0009952,GO:0009953,GO:0009954,GO:0016477,GO:0030335,GO:0030858,GO:0031116,GO:0031122,GO:0033077,GO:0034750,GO:0035019,GO:0035371,GO:0042483,GO:0043409,GO:0044295,GO:0044336,GO:0044337,GO:0045667,GO:0045670,GO:0045732,GO:0045785,GO:0046716,GO:0048538,GO:0051171,GO:0051276,GO:0051781,GO:0051988,GO:0060041,GO:0060770,GO:0090090
10090.ENSMUSP00000048809	GO:0007288,GO:0009566,GO:0018095,GO:0030317
9606.ENSP00000436767	GO:0003924,GO:0005634,GO:0005743,GO:0005761,GO:0044065,GO:0070129
9606.ENSP00000216714	GO:0003684,GO:0003713,GO:0003714,GO:0003906,GO:0004523,GO:0004528,GO:0004844,GO:0005730,GO:0005739,GO:0005783,GO:0005813,GO:0005840,GO:0006284,GO:0008408,GO:0016491,GO:0016607,GO:0016890,GO:0031490,GO:0043488,GO:0045739,GO:0046872,GO:0048471,GO:0080111
419947.MtubH3_010100001980	GO:0008825
10090.ENSMUSP00000048803	GO:0007569
4896.SPAC15A10.02.1	GO:0000124,GO:0000790,GO:0006338
3702.AT5G52240.1	GO:0005496,GO:0005783,GO:0005794,GO:0005886,GO:0030308
4932.YDL238C	GO:0008892
10090.ENSMUSP00000069259	GO:0005634,GO:0005737,GO:0019789
9606.ENSP00000334738	GO:0000139,GO:0005789,GO:0015914,GO:0044281,GO:0046474
10090.ENSMUSP00000069255	GO:0000137,GO:0004767,GO:0006684,GO:0007165,GO:0030072
10090.ENSMUSP00000069257	GO:0006470,GO:0046822
10090.ENSMUSP00000062284	GO:0001662,GO:0001701,GO:0001964,GO:0001967,GO:0004972,GO:0005262,GO:0007423,GO:0007612,GO:0007613,GO:0008021,GO:0009986,GO:0017146,GO:0042734,GO:0045211,GO:0045471,GO:0048168,GO:0048266,GO:0050966,GO:0060079,GO:0097481
4896.SPBC1198.07c.1	GO:0005783,GO:0046379,GO:0051692
9606.ENSP00000379368	GO:0003700,GO:0005634,GO:0043565,GO:0048471
9606.ENSP00000322229	GO:0000248,GO:0005789,GO:0006636,GO:0008654,GO:0009267,GO:0036109,GO:0043651,GO:0046456
4896.SPBC1347.07.1	GO:0005634,GO:0005829
7227.FBpp0292260	GO:0005886,GO:0007317,GO:0007482,GO:0008021,GO:0031629
9606.ENSP00000332771	GO:0005247,GO:0005887,GO:0007588
4896.SPAC4H3.07c.1	GO:0005739
9606.ENSP00000243914	GO:0005737,GO:0044212,GO:0045893,GO:0051569
10090.ENSMUSP00000077301	GO:0005868
9606.ENSP00000387888	GO:0009593,GO:0015020,GO:0052695
4896.SPAC23H4.15.1	GO:0005634
3702.AT4G19180.1	GO:0009901,GO:0010584
10090.ENSMUSP00000035662	GO:0001726,GO:0005100,GO:0005737,GO:0008060,GO:0008360,GO:0030027,GO:0030336,GO:0035021,GO:0035024
10090.ENSMUSP00000063887	GO:0048022
10090.ENSMUSP00000124497	GO:0005634
44689.DDB0232978	GO:0006972
9606.ENSP00000386165	GO:0006366
4896.SPAC3H8.10.1	GO:0000281,GO:0005628,GO:0005634,GO:0006893,GO:0008525,GO:0010570,GO:0030437,GO:0032153,GO:0035838
10116.ENSRNOP00000040434	GO:0007420,GO:0009725
7955.ENSDARP00000112208	GO:0007507
9606.ENSP00000271657	GO:0000139,GO:0004430,GO:0005768,GO:0005829,GO:0006661,GO:0006898,GO:0007165,GO:0044281
10090.ENSMUSP00000062429	GO:0001525,GO:0001570,GO:0032319,GO:0048754
9606.ENSP00000386167	GO:0005886
162425.CADANIAP00005117	GO:0008180,GO:0070791
9606.ENSP00000271651	GO:0002224,GO:0004197,GO:0005576,GO:0006508,GO:0022617,GO:0030574,GO:0036021,GO:0045087
3702.AT5G23990.1	GO:0000293
10090.ENSMUSP00000062420	GO:0003713
10116.ENSRNOP00000011648	GO:0000287,GO:0005245,GO:0005509,GO:0005829,GO:0005886,GO:0008427,GO:0010975,GO:0031410,GO:0045921,GO:0048015
10090.ENSMUSP00000034524	GO:0005739
316407.85675584	GO:0009337,GO:0020037,GO:0051539
316407.85675585	GO:0009337,GO:0010181,GO:0042602,GO:0050660
316407.85675586	GO:0008270,GO:0070497
316407.85675580	GO:0043234,GO:0051607
316407.85675581	GO:0003723,GO:0043234,GO:0051607
316407.85675582	GO:0000287,GO:0003690,GO:0033680,GO:0051607,GO:0097098
316407.85675583	GO:0004604,GO:0019379
9606.ENSP00000327336	GO:0005796,GO:0005975,GO:0009986,GO:0030133,GO:0030198,GO:0030206,GO:0030207,GO:0030208,GO:0043202
316407.85675588	GO:0009294
3702.AT3G24770.1	GO:0010067,GO:0010089,GO:0048046,GO:0090506
316385.ECDH10B_3951	GO:0003700,GO:0045892
316385.ECDH10B_3954	GO:0031555
316385.ECDH10B_3958	GO:0003984,GO:0008652
316385.ECDH10B_3959	GO:0004084,GO:0006532,GO:0009098,GO:0009099,GO:0042802
10090.ENSMUSP00000128871	GO:0000902,GO:0030529
10090.ENSMUSP00000036159	GO:0001785,GO:0004956,GO:0004958,GO:0006935,GO:0007193,GO:0019722,GO:0045745
10090.ENSMUSP00000026479	GO:0030426
10090.ENSMUSP00000026474	GO:0003677,GO:0003682,GO:0003705,GO:0005634,GO:0005737,GO:0007283,GO:0007418,GO:0008017,GO:0009953,GO:0009954,GO:0021696,GO:0021938,GO:0021983,GO:0030324,GO:0045944,GO:0060032,GO:0072372
10090.ENSMUSP00000026475	GO:0001955,GO:0003677,GO:0003700,GO:0005634,GO:0005770,GO:0006983,GO:0030968,GO:0042594,GO:0043525,GO:0044324,GO:0045662,GO:0045892,GO:0045893,GO:0051209,GO:0070059,GO:0090090,GO:2000016
10090.ENSMUSP00000036150	GO:0003700,GO:0005634,GO:0007519,GO:0008582,GO:0032880,GO:0042472,GO:0043524,GO:0043565,GO:0045944,GO:0048538,GO:0048699,GO:0048701,GO:0051451,GO:0072075,GO:0072095,GO:0072107,GO:0090190
10090.ENSMUSP00000096957	GO:0001659,GO:0031651,GO:0043588,GO:0044252,GO:0060613,GO:0071879,GO:0090327
9606.ENSP00000303822	GO:0005886
3702.AT5G09740.1	GO:0004402,GO:0005634,GO:0006281,GO:0010224
10090.ENSMUSP00000084445	GO:0005743
10090.ENSMUSP00000024831	GO:0005737,GO:0008285,GO:0009611,GO:0030154
3702.AT3G18410.1	GO:0005747,GO:0009853
316407.85677063	GO:0005537,GO:0007155,GO:0009289
10090.ENSMUSP00000017576	GO:0000381,GO:0003677,GO:0005634,GO:0005737,GO:0043204
511145.b2313	GO:0009403
10090.ENSMUSP00000017572	GO:0022624
4896.SPAC1639.01c.1	GO:0005634,GO:0005829
4932.YBR117C	GO:0006098
4932.YDL167C	GO:0010494
7227.FBpp0298005	GO:0000381,GO:0000398,GO:0005686,GO:0007052,GO:0008187,GO:0022008,GO:0051168,GO:0071011
4932.YBR038W	GO:0000916,GO:0004100,GO:0005935,GO:0006031
316407.85676589	GO:0015658
316407.85676588	GO:0015658
3702.AT3G19510.1	GO:0043565,GO:0045893
316407.85676581	GO:0009276,GO:0016021,GO:0032153,GO:0051301
316407.85676580	GO:0005524,GO:0005737,GO:0031234,GO:0032153,GO:0046677,GO:0051301
316407.85676583	GO:0015658
316407.85676582	GO:0003677,GO:0006351,GO:0006355,GO:0016987
316407.85676585	GO:0015190,GO:0015820
316407.85676584	GO:0015940,GO:0031638
316407.85676587	GO:0015658
316407.85676586	GO:0015658
162425.CADANIAP00000890	GO:0006303,GO:0006348
4932.YPR006C	GO:0005759,GO:0019629,GO:0046421
162425.CADANIAP00000894	GO:0000226,GO:0005886,GO:0007097,GO:0048315
6239.K12F2.2a	GO:0001764,GO:0007411,GO:0008078,GO:0018991,GO:0030334,GO:0040025
318829.MGG_00341T0	GO:0043581
9606.ENSP00000358548	GO:0000165,GO:0000186,GO:0005886,GO:0007173,GO:0007265,GO:0007411,GO:0007596,GO:0008286,GO:0008543,GO:0038095,GO:0045087,GO:0048011,GO:0050900
4932.YIL085C	GO:0031505
4932.YPL132W	GO:0005507,GO:0005743,GO:0005758,GO:0005761,GO:0006461,GO:0009060
4932.YOR301W	GO:0000282,GO:0005935
3702.AT5G62810.1	GO:0005739,GO:0005777,GO:0005829,GO:0005886,GO:0006625
4896.SPAC17A5.16.1	GO:0005794,GO:0005829,GO:0034613
4932.YHR144C	GO:0004132,GO:0006226,GO:0006231
44689.DDB0232027	GO:0004136
6239.F08B12.2	GO:0002119,GO:0007031
3702.AT3G51740.1	GO:0005886,GO:0009505,GO:0009506
9606.ENSP00000380271	GO:0005886,GO:0006112,GO:0007186,GO:0030168,GO:0044281,GO:0050796
9606.ENSP00000249005	GO:0007009,GO:0008378
316407.85676053	GO:0009007
316407.85676052	GO:0000787,GO:0034401,GO:0043565
316407.85676051	GO:0017150
316407.85676050	GO:0016279,GO:0018012,GO:0018023
